Step,TrueNoise,ResidualNoise
321,-0.69645599,0.00024671
322,-0.70002040,0.00024010
323,-0.70305948,0.00024776
324,-0.70558853,0.00024645
325,-0.70759463,0.00025392
326,-0.70908430,0.00025353
327,-0.71005144,0.00026327
328,-0.71050516,0.00026678
329,-0.71044173,0.00027278
330,-0.70986649,0.00027110
331,-0.70878831,0.00026151
332,-0.70719796,0.00025406
333,-0.70510302,0.00024628
334,-0.70250604,0.00024723
335,-0.69941793,0.00023942
336,-0.69583950,0.00022763
337,-0.69176952,0.00021708
338,-0.68721596,0.00021206
339,-0.68218154,0.00021395
340,-0.67667056,0.00021714
341,-0.67069752,0.00021389
342,-0.66425706,0.00021385
343,-0.65736606,0.00020396
344,-0.65003068,0.00019430
345,-0.64224813,0.00018566
346,-0.63403743,0.00017386
347,-0.62540227,0.00016577
348,-0.61634547,0.00015580
349,-0.60688433,0.00014426
350,-0.59702261,0.00013571
351,-0.58676571,0.00012610
352,-0.57612614,0.00012028
353,-0.56511634,0.00011230
354,-0.55373517,0.00010866
355,-0.54200371,0.00009895
356,-0.52992559,0.00009510
357,-0.51751383,0.00008389
358,-0.50477826,0.00007444
359,-0.49172693,0.00006536
360,-0.47837736,0.00005276
361,-0.46473352,0.00004323
362,-0.45080873,0.00003120
363,-0.43661835,0.00002019
364,-0.42216348,0.00001385
365,-0.40746691,0.00000248
366,-0.39253335,-0.00000286
367,-0.37737395,-0.00001121
368,-0.36200681,-0.00001995
369,-0.34643897,-0.00002781
370,-0.33069027,-0.00004524
371,-0.31476584,-0.00005890
372,-0.29868322,-0.00007811
373,-0.28246022,-0.00009982
374,-0.26609424,-0.00011496
375,-0.24960525,-0.00012705
376,-0.23300680,-0.00012991
377,-0.21630214,-0.00013019
378,-0.19951595,-0.00013616
379,-0.18265450,-0.00013856
380,-0.16572658,-0.00014431
381,-0.14875289,-0.00015048
382,-0.13173981,-0.00015424
383,-0.11470662,-0.00016758
384,-0.09766156,-0.00017850
385,-0.08061425,-0.00018847
386,-0.06358565,-0.00019924
387,-0.04658867,-0.00021521
388,-0.02962379,-0.00022855
389,-0.01271951,-0.00024655
390,0.00412181,-0.00025582
391,0.02089171,-0.00026735
392,0.03757604,-0.00026638
393,0.05415952,-0.00026461
394,0.07062698,-0.00027325
