Step,TrueNoise,ResidualNoise
206,0.84232284,0.00001091
207,0.84591627,0.00001097
208,0.84887588,0.00001317
209,0.85119762,0.00001232
210,0.85287626,0.00000797
211,0.85392001,0.00000318
212,0.85432441,-0.00000768
213,0.85409382,-0.00001623
214,0.85323367,-0.00002249
215,0.85174431,-0.00002654
216,0.84962960,-0.00002750
217,0.84688977,-0.00003198
218,0.84353095,-0.00003775
219,0.83955642,-0.00004662
220,0.83497856,-0.00004833
221,0.82979467,-0.00005135
222,0.82401214,-0.00005272
223,0.81764069,-0.00005517
224,0.81069277,-0.00004928
225,0.80316443,-0.00004572
226,0.79507203,-0.00003734
227,0.78641402,-0.00004010
228,0.77720768,-0.00003884
229,0.76745844,-0.00004098
230,0.75717674,-0.00003908
231,0.74637671,-0.00003221
232,0.73505827,-0.00002997
233,0.72323591,-0.00002886
234,0.71092010,-0.00003328
235,0.69811663,-0.00004253
236,0.68484473,-0.00004778
237,0.67111278,-0.00005272
238,0.65693574,-0.00004970
239,0.64232294,-0.00004600
240,0.62728574,-0.00004301
241,0.61183531,-0.00004463
242,0.59597850,-0.00005653
243,0.57974154,-0.00006383
244,0.56313220,-0.00007009
245,0.54616127,-0.00007131
246,0.52884072,-0.00007757
247,0.51118281,-0.00009062
248,0.49320687,-0.00010291
249,0.47492938,-0.00010934
250,0.45635511,-0.00011666
251,0.43751003,-0.00011677
252,0.41840510,-0.00011726
253,0.39905100,-0.00011635
254,0.37947180,-0.00011192
255,0.35967281,-0.00011397
256,0.33967829,-0.00010951
257,0.31950460,-0.00010377
258,0.29915874,-0.00009889
259,0.27865216,-0.00010420
260,0.25801039,-0.00011378
261,0.23725369,-0.00011644
262,0.21638907,-0.00011291
263,0.19543840,-0.00010276
264,0.17440847,-0.00010306
265,0.15332097,-0.00010353
266,0.13218986,-0.00010919
267,0.11102795,-0.00011575
268,0.08985939,-0.00011683
269,0.06869077,-0.00012118
270,0.04754322,-0.00011970
271,0.02643300,-0.00011836
272,0.00536526,-0.00012268
273,-0.01563848,-0.00012969
274,-0.03655679,-0.00013450
275,-0.05737416,-0.00012769
276,-0.07808593,-0.00012103
277,-0.09866798,-0.00011374
278,-0.11910348,-0.00010760
279,-0.13938972,-0.00010556
280,-0.15950858,-0.00010883
281,-0.17944785,-0.00012360
282,-0.19919536,-0.00014197
283,-0.21872655,-0.00015096
284,-0.23803643,-0.00015770
285,-0.25711734,-0.00016477
286,-0.27594265,-0.00016890
287,-0.29450357,-0.00017089
288,-0.31279531,-0.00017157
289,-0.33079324,-0.00016835
290,-0.34849322,-0.00017051
291,-0.36588658,-0.00017351
292,-0.38294937,-0.00017344
293,-0.39968013,-0.00017637
294,-0.41606687,-0.00017641
