Step,TrueNoise,ResidualNoise
390,0.00383922,-0.00019027
391,0.02058057,-0.00018722
392,0.03723528,-0.00017810
393,0.05379704,-0.00017125
394,0.07024279,-0.00016574
395,0.08656678,-0.00015898
396,0.10275598,-0.00015968
397,0.11879746,-0.00016129
398,0.13467851,-0.00016682
399,0.15038429,-0.00017914
400,0.16590973,-0.00019091
401,0.18125024,-0.00019305
402,0.19639715,-0.00017963
403,0.21132950,-0.00016442
404,0.22604432,-0.00014953
405,0.24052292,-0.00014954
406,0.25476103,-0.00015106
407,0.26874671,-0.00015889
408,0.28247034,-0.00016548
409,0.29592885,-0.00016652
410,0.30910393,-0.00017049
411,0.32199511,-0.00016804
412,0.33459412,-0.00016541
413,0.34689616,-0.00015250
414,0.35888727,-0.00014035
415,0.37056448,-0.00012666
416,0.38191924,-0.00011743
417,0.39294534,-0.00010746
418,0.40363860,-0.00009626
419,0.41397907,-0.00009679
420,0.42397099,-0.00009857
421,0.43360728,-0.00010561
422,0.44288550,-0.00010302
423,0.45179141,-0.00010359
424,0.46032432,-0.00010414
425,0.46847592,-0.00011170
426,0.47623750,-0.00012468
427,0.48361259,-0.00013587
428,0.49059998,-0.00013980
429,0.49718866,-0.00013927
430,0.50338053,-0.00013350
431,0.50917309,-0.00012782
432,0.51456849,-0.00011329
433,0.51955395,-0.00010327
434,0.52412615,-0.00010060
435,0.52829027,-0.00010383
436,0.53204559,-0.00010493
437,0.53539246,-0.00009716
438,0.53832631,-0.00008811
439,0.54085339,-0.00007378
440,0.54296427,-0.00006614
441,0.54465629,-0.00006606
442,0.54593368,-0.00007459
443,0.54680027,-0.00008243
444,0.54724775,-0.00009305
445,0.54728903,-0.00009525
446,0.54691781,-0.00010061
447,0.54614253,-0.00009591
448,0.54495843,-0.00009520
449,0.54337024,-0.00009362
450,0.54137830,-0.00009744
451,0.53898984,-0.00009947
452,0.53621088,-0.00009599
453,0.53304263,-0.00008771
454,0.52948599,-0.00008027
455,0.52554845,-0.00007456
456,0.52123498,-0.00006963
457,0.51655282,-0.00006030
458,0.51149817,-0.00005643
459,0.50607606,-0.00005933
460,0.50029830,-0.00006517
461,0.49417252,-0.00006603
462,0.48770117,-0.00006108
463,0.48088844,-0.00005642
464,0.47374863,-0.00004812
465,0.46627669,-0.00004733
466,0.45848353,-0.00004709
467,0.45038448,-0.00004515
468,0.44197727,-0.00004327
469,0.43327825,-0.00003263
470,0.42428526,-0.00002963
471,0.41500575,-0.00003094
472,0.40544910,-0.00003989
473,0.39562135,-0.00005313
474,0.38553837,-0.00005921
475,0.37520072,-0.00006479
476,0.36462675,-0.00005885
477,0.35381603,-0.00005704
478,0.34278096,-0.00005208
479,0.33152941,-0.00005246
480,0.32007150,-0.00005209
481,0.30842258,-0.00004567
482,0.29658607,-0.00003836
483,0.28456930,-0.00003238
484,0.27238354,-0.00003281
485,0.26003574,-0.00003927
486,0.24753454,-0.00004911
487,0.23489817,-0.00005371
488,0.22213380,-0.00005291
489,0.20925519,-0.00004068
490,0.19627145,-0.00002524
491,0.18319272,-0.00000781
492,0.17003360,0.00001190
493,0.15679336,0.00002247
494,0.14348535,0.00002612
495,0.13012574,0.00002574
496,0.11671581,0.00002146
497,0.10327323,0.00002228
498,0.08980749,0.00002299
499,0.07632992,0.00003065
500,0.06283715,0.00002736
501,0.04935168,0.00002417
502,0.03587858,0.00001353
503,0.02242742,0.00000788
504,0.00901535,0.00000868
505,-0.00436490,0.00000020
506,-0.01768623,0.00000035
507,-0.03094392,-0.00000316
508,-0.04413146,0.00000137
509,-0.05723296,0.00000849
510,-0.07023829,0.00001810
511,-0.08314146,0.00002993
512,-0.09593957,0.00003338
513,-0.10861933,0.00002928
514,-0.12117806,0.00001368
515,-0.13360049,0.00000095
516,-0.14588105,-0.00001244
517,-0.15800363,-0.00001266
518,-0.16997196,-0.00001666
519,-0.18176774,-0.00001336
520,-0.19338695,-0.00001486
521,-0.20481997,-0.00001098
522,-0.21605198,-0.00000021
523,-0.22708509,0.00000833
524,-0.23791746,0.00000828
525,-0.24853112,0.00000323
526,-0.25892012,-0.00000192
527,-0.26908802,-0.00000875
528,-0.27901223,-0.00000720
529,-0.28870172,-0.00001511
530,-0.29814066,-0.00001453
531,-0.30732182,-0.00001454
532,-0.31623841,-0.00000567
533,-0.32489453,-0.00000171
534,-0.33327159,0.00000646
535,-0.34137695,0.00000390
536,-0.34919606,0.00000843
537,-0.35673205,0.00000442
538,-0.36397452,0.00000483
539,-0.37091724,0.00000682
540,-0.37756229,0.00000950
541,-0.38390131,0.00001421
542,-0.38993279,0.00001492
543,-0.39565558,0.00001379
544,-0.40106715,0.00000867
545,-0.40616308,0.00000138
546,-0.41093730,-0.00000186
547,-0.41539368,-0.00000521
548,-0.41952417,-0.00000345
549,-0.42332694,-0.00000068
550,-0.42680504,0.00000224
551,-0.42996053,-0.00000159
552,-0.43278320,-0.00000479
553,-0.43527618,-0.00000834
554,-0.43744470,-0.00001303
555,-0.43928067,-0.00001661
556,-0.44078919,-0.00002381
557,-0.44196480,-0.00002379
558,-0.44281080,-0.00002382
559,-0.44332507,-0.00001825
560,-0.44350929,-0.00001225
561,-0.44335863,0.00000047
562,-0.44288764,0.00000444
563,-0.44208473,0.00001324
564,-0.44096328,0.00000946
565,-0.43952399,0.00000417
566,-0.43776806,-0.00000839
567,-0.43569907,-0.00002228
568,-0.43331699,-0.00003190
569,-0.43062311,-0.00003587
570,-0.42762871,-0.00004111
571,-0.42432797,-0.00004123
572,-0.42072420,-0.00003860
573,-0.41682939,-0.00003610
574,-0.41264246,-0.00003411
575,-0.40817235,-0.00004046
576,-0.40341968,-0.00004571
577,-0.39838776,-0.00004959
578,-0.39308046,-0.00004786
579,-0.38750059,-0.00003974
580,-0.38165699,-0.00003135
581,-0.37555328,-0.00002293
582,-0.36920432,-0.00002714
583,-0.36259994,-0.00002570
584,-0.35576117,-0.00003429
585,-0.34868488,-0.00003480
586,-0.34137458,-0.00003521
587,-0.33384256,-0.00003211
588,-0.32609406,-0.00002883
589,-0.31813679,-0.00003095
590,-0.30997519,-0.00003317
591,-0.30161323,-0.00003206
592,-0.29306556,-0.00003316
593,-0.28433880,-0.00003778
594,-0.27543862,-0.00004822
595,-0.26637665,-0.00006274
596,-0.25715447,-0.00007314
597,-0.24778404,-0.00008454
598,-0.23826228,-0.00008221
599,-0.22859821,-0.00007172
600,-0.21880732,-0.00005879
601,-0.20889815,-0.00005435
602,-0.19887527,-0.00005828
603,-0.18875398,-0.00007153
604,-0.17853150,-0.00007877
605,-0.16821024,-0.00007567
606,-0.15781102,-0.00006850
607,-0.14733404,-0.00005680
608,-0.13678660,-0.00004946
609,-0.12618245,-0.00004404
610,-0.11553500,-0.00004902
611,-0.10484502,-0.00005899
612,-0.09411793,-0.00006688
