Step,TrueNoise,ResidualNoise
209,0.85149990,-0.00058557
210,0.85320036,-0.00058425
211,0.85426713,-0.00057894
212,0.85469566,-0.00057457
213,0.85449217,-0.00056849
214,0.85365995,-0.00056314
215,0.85219333,-0.00056290
216,0.85010509,-0.00055958
217,0.84739277,-0.00056196
218,0.84406384,-0.00055871
219,0.84011728,-0.00056207
220,0.83556129,-0.00056471
221,0.83040619,-0.00056332
222,0.82465417,-0.00055770
223,0.81831411,-0.00054625
224,0.81139142,-0.00053534
225,0.80389421,-0.00052315
226,0.79582964,-0.00051284
227,0.78719826,-0.00050966
228,0.77801741,-0.00050654
229,0.76829183,-0.00050589
230,0.75802785,-0.00050291
231,0.74723981,-0.00049947
232,0.73592959,-0.00050092
233,0.72411959,-0.00049238
234,0.71181344,-0.00048424
235,0.69902228,-0.00047051
236,0.68575435,-0.00046306
237,0.67202679,-0.00045418
238,0.65785113,-0.00044364
239,0.64324105,-0.00042485
240,0.62820149,-0.00041126
241,0.61274908,-0.00039962
242,0.59689504,-0.00039407
243,0.58065340,-0.00038694
244,0.56404192,-0.00037448
245,0.54706692,-0.00036320
246,0.52974358,-0.00035231
247,0.51208744,-0.00034509
248,0.49411416,-0.00033528
249,0.47583084,-0.00032780
250,0.45725497,-0.00032176
251,0.43840737,-0.00031449
252,0.41929960,-0.00030062
253,0.39995069,-0.00027731
254,0.38037165,-0.00025623
255,0.36058349,-0.00023098
256,0.34058957,-0.00021754
257,0.32041945,-0.00019829
258,0.30007765,-0.00018954
259,0.27958248,-0.00017608
260,0.25894258,-0.00017688
261,0.23818153,-0.00017494
262,0.21732134,-0.00016418
263,0.19636288,-0.00015201
264,0.17533850,-0.00012836
265,0.15424869,-0.00011821
266,0.13311487,-0.00010323
267,0.11194616,-0.00010366
268,0.09077027,-0.00009490
269,0.06959040,-0.00009169
270,0.04843488,-0.00007301
271,0.02731517,-0.00005689
272,0.00623935,-0.00003956
273,-0.01476869,-0.00002509
274,-0.03569695,-0.00001494
275,-0.05653640,-0.00000529
276,-0.07726679,0.00000141
277,-0.09787504,0.00000499
278,-0.11833539,0.00002388
279,-0.13865154,0.00003561
280,-0.15879515,0.00005470
281,-0.17875993,0.00005901
282,-0.19852548,0.00007386
283,-0.21807776,0.00008951
284,-0.23740927,0.00010399
285,-0.25651294,0.00010631
286,-0.27536198,0.00010856
287,-0.29394567,0.00011384
288,-0.31225436,0.00013050
289,-0.33027298,0.00014668
290,-0.34798642,0.00016403
291,-0.36538432,0.00018356
292,-0.38246244,0.00019513
293,-0.39921061,0.00019518
294,-0.41561484,0.00018629
295,-0.43166252,0.00018087
296,-0.44734875,0.00017739
297,-0.46265630,0.00018005
298,-0.47757567,0.00018564
299,-0.49210338,0.00019283
300,-0.50622772,0.00019728
301,-0.51993204,0.00020531
302,-0.53321379,0.00021606
303,-0.54605918,0.00023578
304,-0.55846361,0.00025099
305,-0.57042642,0.00025838
306,-0.58193305,0.00026142
307,-0.59297564,0.00026339
308,-0.60355590,0.00026464
309,-0.61366257,0.00026577
310,-0.62328470,0.00026872
311,-0.63242886,0.00026939
312,-0.64108102,0.00027410
313,-0.64923542,0.00027708
314,-0.65688795,0.00028866
315,-0.66404726,0.00028988
316,-0.67069480,0.00029271
317,-0.67683614,0.00028740
318,-0.68246818,0.00028768
319,-0.68759276,0.00027840
320,-0.69219922,0.00027217
321,-0.69629020,0.00026731
322,-0.69985770,0.00027483
323,-0.70291276,0.00027574
324,-0.70544839,0.00027819
325,-0.70746526,0.00027404
326,-0.70896301,0.00027329
327,-0.70994721,0.00026932
328,-0.71041267,0.00026783
329,-0.71036795,0.00025978
330,-0.70981369,0.00025234
331,-0.70875215,0.00023981
332,-0.70718709,0.00022668
333,-0.70511432,0.00022130
334,-0.70254368,0.00021756
335,-0.69947706,0.00021700
