Step,TrueNoise,ResidualNoise
90,-1.06243176,11.61552979
91,-1.06577058,8.09689567
92,-1.06831610,11.19991246
93,-1.07007223,10.16828483
94,-1.07104433,12.22420800
95,-1.07123082,4.12351791
96,-1.07062732,8.01684303
97,-1.06924482,12.60409533
98,-1.06708474,2.19912082
99,-1.06414787,7.04459872
100,-1.06043752,12.71343717
101,-1.05596804,2.18985687
102,-1.05073702,5.52361945
103,-1.04475332,9.58529951
104,-1.03802874,13.36248588
105,-1.03056649,1.11699139
106,-1.02237282,2.06309126
107,-1.01345375,3.67049769
108,-1.00382643,5.91968889
109,-0.99349793,8.68315385
110,-0.98247248,7.88954401
111,-0.97076947,9.34832462
112,-0.95839557,6.09334538
113,-0.94536788,8.69642435
114,-0.93169139,8.23545289
115,-0.91738574,9.20797776
116,-0.90245655,6.99520277
117,-0.88691548,10.11810595
118,-0.87078109,4.47985902
119,-0.85406803,8.40742536
120,-0.83679231,10.82920084
121,-0.81896597,4.24290259
122,-0.80059900,8.47848755
123,-0.78171088,12.18386891
124,-0.76232535,3.11443257
125,-0.74244624,6.29888207
126,-0.72209535,9.64505736
127,-0.70128852,12.53594629
128,-0.68004275,6.86529760
129,-0.65837849,8.48005393
130,-0.63630833,10.08964082
131,-0.61385511,11.47253408
132,-0.59103136,11.73242706
133,-0.56785353,11.51664374
134,-0.54434320,11.55243030
135,-0.52052401,11.46039584
136,-0.49641184,11.38886500
137,-0.47201917,11.30630049
138,-0.44736726,11.21881398
139,-0.42248403,11.12962201
140,-0.39737803,11.04068770
141,-0.37207891,10.95516399
142,-0.34659785,10.87743214
143,-0.32095692,10.81171401
144,-0.29517594,10.76252968
145,-0.26928149,10.73413443
146,-0.24328334,10.72936521
147,-0.21720268,10.74958131
148,-0.19106418,10.79120916
149,-0.16488229,10.84766188
150,-0.13867765,10.90605101
151,-0.11247058,10.95287462
152,-0.08628406,10.97760182
153,-0.06012388,10.97879428
154,-0.03402447,10.95733331
155,-0.00799991,10.91991285
156,0.01793299,10.87182618
157,0.04376180,10.82213865
158,0.06945528,10.76994003
159,0.09500350,10.73115602
160,0.12038440,10.68572856
161,0.14558974,10.66543609
162,0.17059002,10.61688719
163,0.19536626,10.61897571
164,0.21990853,10.54817242
165,0.24419071,10.58763832
166,0.26820893,10.46805593
167,0.29193369,10.58234556
168,0.31535518,10.35972774
169,0.33845284,10.63011388
170,0.36121598,10.17321668
171,0.38362503,10.78266662
172,0.40566178,9.76314145
173,0.42732112,11.06956681
174,0.44858363,8.90596860
175,0.46944180,11.08506480
176,0.48987322,8.85341443
177,0.50986069,11.24932325
178,0.52939786,8.38324680
179,0.54846933,11.17726559
180,0.56706272,8.88094820
181,0.58517496,11.74381980
182,0.60278126,7.06299039
183,0.61987830,10.46095066
184,0.63645435,11.74242430
185,0.65250444,8.14977604
186,0.66801069,11.87393442
187,0.68297185,8.60934805
188,0.69737032,12.48721248
189,0.71119727,7.18707410
190,0.72445277,11.19267331
191,0.73712822,13.13378849
192,0.74920903,6.92862970
193,0.76068907,10.67054343
194,0.77156706,14.11380674
195,0.78183392,5.78662924
196,0.79148286,8.56962717
197,0.80051652,11.50708536
198,0.80892203,14.10876676
199,0.81670674,9.79849970
200,0.82385827,11.78793787
201,0.83037146,13.53628415
202,0.83625111,12.95794405
203,0.84148921,13.53808697
204,0.84608777,12.97817549
205,0.85005037,13.35149283
206,0.85337089,13.07944698
207,0.85605248,13.15367738
208,0.85809703,13.04926027
209,0.85949474,13.00461716
210,0.86025665,12.93749226
211,0.86038351,12.87094757
212,0.85987830,12.80095319
