Step,TrueNoise,ResidualNoise
610,-0.11538152,-0.00007140
611,-0.10461193,-0.00006589
612,-0.09381623,-0.00006816
613,-0.08299350,-0.00006754
614,-0.07215842,-0.00007702
615,-0.06130365,-0.00007131
616,-0.05045807,-0.00007491
617,-0.03961390,-0.00006801
618,-0.02877686,-0.00006164
619,-0.01797092,-0.00005714
620,-0.00718975,-0.00004957
621,0.00354766,-0.00005693
622,0.01424259,-0.00005632
623,0.02489355,-0.00004893
624,0.03547826,-0.00004195
625,0.04599083,-0.00003968
626,0.05641760,-0.00005759
627,0.06676367,-0.00007174
628,0.07701901,-0.00008142
629,0.08717840,-0.00007642
630,0.09723237,-0.00006872
631,0.10717777,-0.00005736
632,0.11700643,-0.00004626
633,0.12670000,-0.00004659
634,0.13626482,-0.00004772
635,0.14568509,-0.00005966
636,0.15495380,-0.00007008
637,0.16406360,-0.00008747
638,0.17301076,-0.00010429
639,0.18179372,-0.00011299
640,0.19041046,-0.00010744
641,0.19884365,-0.00010151
642,0.20709117,-0.00009733
643,0.21515075,-0.00009899
644,0.22301841,-0.00009715
645,0.23068829,-0.00009069
646,0.23816078,-0.00007764
647,0.24542166,-0.00006977
648,0.25247263,-0.00006122
649,0.25930221,-0.00006470
650,0.26590509,-0.00007345
651,0.27227943,-0.00008801
652,0.27842316,-0.00010074
653,0.28433865,-0.00010144
654,0.29000887,-0.00010454
655,0.29544161,-0.00010104
656,0.30063351,-0.00009884
657,0.30557621,-0.00009410
658,0.31027353,-0.00008634
659,0.31472731,-0.00007375
660,0.31891928,-0.00006821
661,0.32285795,-0.00006348
662,0.32653893,-0.00006801
663,0.32995470,-0.00007544
664,0.33310881,-0.00008315
665,0.33599897,-0.00009237
666,0.33862200,-0.00009989
667,0.34098447,-0.00009966
668,0.34308199,-0.00009599
669,0.34490793,-0.00009360
670,0.34646708,-0.00009388
671,0.34776345,-0.00009241
672,0.34878726,-0.00009364
673,0.34954835,-0.00008923
674,0.35004809,-0.00008359
675,0.35028253,-0.00007435
676,0.35024864,-0.00007088
677,0.34994248,-0.00008172
678,0.34938246,-0.00008688
679,0.34855249,-0.00009875
680,0.34747075,-0.00009320
681,0.34612779,-0.00009443
682,0.34452750,-0.00009092
683,0.34267200,-0.00009329
684,0.34057177,-0.00008829
685,0.33821805,-0.00008611
686,0.33561350,-0.00008693
687,0.33276617,-0.00009251
688,0.32968398,-0.00009122
689,0.32636547,-0.00008422
690,0.32280934,-0.00007916
691,0.31902237,-0.00007914
692,0.31501036,-0.00008077
693,0.31077178,-0.00008442
694,0.30631677,-0.00008412
695,0.30164508,-0.00008641
696,0.29675743,-0.00009122
697,0.29166122,-0.00009919
698,0.28636931,-0.00010014
699,0.28088299,-0.00009253
700,0.27520683,-0.00007814
701,0.26934370,-0.00006685
702,0.26329966,-0.00005950
703,0.25707534,-0.00006066
704,0.25067975,-0.00006431
705,0.24412106,-0.00006688
706,0.23739392,-0.00007420
707,0.23051730,-0.00007434
708,0.22348710,-0.00008064
709,0.21631350,-0.00007986
710,0.20900194,-0.00008126
711,0.20155554,-0.00008300
712,0.19398784,-0.00007941
713,0.18629918,-0.00007623
714,0.17849359,-0.00007382
715,0.17058234,-0.00007339
716,0.16256450,-0.00007885
717,0.15446044,-0.00007334
718,0.14626790,-0.00006799
719,0.13799080,-0.00006044
720,0.12963329,-0.00006395
721,0.12120451,-0.00007334
722,0.11271173,-0.00008312
723,0.10416269,-0.00008743
724,0.09556727,-0.00008393
725,0.08693525,-0.00007045
726,0.07826852,-0.00005358
727,0.06956888,-0.00004322
728,0.06085457,-0.00003346
729,0.05211948,-0.00003395
730,0.04337712,-0.00003075
731,0.03463487,-0.00003175
732,0.02590167,-0.00002484
733,0.01717081,-0.00002647
734,0.00846085,-0.00002681
735,-0.00022292,-0.00002999
736,-0.00887794,-0.00002840
737,-0.01749295,-0.00002301
738,-0.02607147,-0.00002684
739,-0.03459831,-0.00002729
740,-0.04307537,-0.00003638
741,-0.05149649,-0.00004570
742,-0.05985389,-0.00005882
743,-0.06813258,-0.00006114
744,-0.07633422,-0.00005766
745,-0.08444726,-0.00004394
746,-0.09246725,-0.00003116
747,-0.10039985,-0.00002819
748,-0.10823054,-0.00003020
749,-0.11594926,-0.00003309
750,-0.12355753,-0.00003140
751,-0.13104625,-0.00002482
752,-0.13841111,-0.00002104
753,-0.14564944,-0.00001873
754,-0.15275815,-0.00002185
755,-0.15973097,-0.00002827
756,-0.16656510,-0.00003805
757,-0.17325746,-0.00004866
758,-0.17979560,-0.00005299
759,-0.18618233,-0.00005643
760,-0.19240332,-0.00004681
761,-0.19846192,-0.00003879
762,-0.20436292,-0.00003783
763,-0.21008297,-0.00003317
764,-0.21563493,-0.00003791
765,-0.22100272,-0.00002836
766,-0.22619470,-0.00003029
767,-0.23120239,-0.00002955
768,-0.23602717,-0.00003842
769,-0.24066226,-0.00004501
770,-0.24509768,-0.00004338
771,-0.24933567,-0.00003424
772,-0.25337722,-0.00002411
773,-0.25721655,-0.00001746
774,-0.26085111,-0.00001365
775,-0.26428483,-0.00001438
776,-0.26750870,-0.00001354
777,-0.27052422,-0.00001515
778,-0.27333405,-0.00001802
779,-0.27592293,-0.00001263
780,-0.27830545,-0.00001355
781,-0.28047560,-0.00001162
782,-0.28243278,-0.00001831
783,-0.28417441,-0.00002234
784,-0.28569717,-0.00002017
785,-0.28700291,-0.00001426
786,-0.28808943,-0.00000460
787,-0.28896460,-0.00000293
788,-0.28961747,0.00000203
789,-0.29006439,-0.00000684
790,-0.29028686,-0.00000437
791,-0.29029865,-0.00000973
792,-0.29009734,-0.00000858
793,-0.28969018,-0.00001934
794,-0.28906855,-0.00002599
795,-0.28823485,-0.00002931
796,-0.28719309,-0.00002645
797,-0.28594142,-0.00002021
798,-0.28448753,-0.00001894
799,-0.28282201,-0.00001056
800,-0.28095718,-0.00000742
801,-0.27889042,-0.00000046
802,-0.27662957,-0.00000352
803,-0.27418006,-0.00001395
804,-0.27153047,-0.00001851
805,-0.26869692,-0.00002656
806,-0.26567144,-0.00002186
807,-0.26245466,-0.00001319
808,-0.25905689,-0.00000085
809,-0.25548784,0.00000163
810,-0.25174090,-0.00000086
811,-0.24781798,-0.00000286
812,-0.24373216,-0.00000485
813,-0.23948676,-0.00001163
814,-0.23507427,-0.00001555
815,-0.23050607,-0.00001742
816,-0.22578059,-0.00000823
817,-0.22091423,-0.00001012
818,-0.21589677,-0.00000620
819,-0.21074277,-0.00001100
820,-0.20545081,-0.00000892
821,-0.20002736,-0.00001016
822,-0.19447832,-0.00001092
823,-0.18880745,-0.00001350
824,-0.18301807,-0.00001537
